-77.042861974 38.988343816
-77.0415718648 38.9883353635
-77.0479051103 38.9883303287
-77.0436432761 38.9883289338
-77.0405983615 38.9883182295
-77.0396127203 38.988267491
-77.0418592987 38.9881830223
-77.0469151883 38.9880971471
-77.0427026488 38.9880864197
-77.0409772597 38.9880451487
-77.0422187422 38.9880070529
-77.0450597897 38.9879944624
-77.0435092835 38.9879766727
-77.0437397736 38.9879566786
-77.0412005317 38.9879167033
-77.046591715 38.9878383805
-77.0468345626 38.9878313472
-77.0475678512 38.9878304207
-77.0425665232 38.9878262221
-77.0447122003 38.9877362403
-77.0393605581 38.9877149225
-77.0434501401 38.9877117632
-77.0416316324 38.9877042272
-77.0463519788 38.9876604735
-77.0468822259 38.9876454887
-77.0475761401 38.9876252103
-77.043561126 38.9876267745
-77.0420398395 38.9876244486
-77.0424680552 38.9876135741
-77.0395483706 38.987539109
-77.0433947136 38.9874844166
-77.0460899552 38.9874642882
-77.0420354683 38.9874540148
-77.0435150768 38.9874458167
-77.0475716204 38.9874250497
-77.0401035673 38.987350288
-77.0391458486 38.9937683271
-77.0387973223 38.9934976568
-77.038840201 38.9933831483
-77.0384247072 38.9932901408
-77.0379366259 38.9930152798
-77.0392226629 38.9928125315
-77.0376274765 38.9927566642
-77.0390361628 38.9926716155
-77.0391819193 38.9926098606
-77.0375900306 38.9924509379
-77.0387328751 38.9923709326
-77.0365889579 38.9923532461
-77.0388459653 38.9923112608
-77.0378642605 38.9921668209
-77.0359662648 38.9920134697
-77.038558948 38.9919963389
-77.0366738415 38.9919854147
-77.038111878 38.9919843244
-77.0384070677 38.991831719
-77.0368787662 38.9918299588
-77.0363451032 38.9917761667
-77.0356491681 38.9917665619
-77.0370449235 38.9917093765
-77.0364497489 38.9916788456
-77.0353604631 38.991506853
-77.0380998441 38.9914982458
-77.0374022742 38.9914482952
-77.0362257654 38.9913560612
-77.0379286765 38.9913099399
-77.0350926753 38.9912926285
-77.0377934271 38.9911569343
-77.0348564181 38.9911125351
-77.0364294601 38.9910544033
-77.034711518 38.9910383506
-77.035002249 38.9909662885
-77.0391327592 38.9909539895
-77.0380914619 38.9909333441
-77.0345597677 38.9908811124
-77.0344989333 38.9908742841
-77.035261286 38.9907613641
-77.0383959579 38.9907080395
-77.0343136947 38.9906865175
-77.0355824624 38.9906371338
-77.0359826479 38.9906262916
-77.0368708671 38.9906186283
-77.0373248283 38.9905814606
-77.0389138095 38.9905667999
-77.0387051869 38.9904872366
-77.0377166435 38.9904592737
-77.0339865636 38.9904315908
-77.0339004401 38.990402159
-77.0349496484 38.9903321267
-77.0347084031 38.9903310274
-77.0354605322 38.9903298109
-77.0362266073 38.9902877781
-77.0380564761 38.9902649468
-77.0337050624 38.9902478148
-77.0391341872 38.9901915346
-77.0356272571 38.9901923852
-77.0336481155 38.9901610822
-77.0383909751 38.9900295432
-77.0361663201 38.9899939491
-77.0353849875 38.989987432
-77.035706799 38.9899861631
-77.035036742 38.9899861856
-77.0345377481 38.989985253
-77.0337550207 38.9899576461
-77.0364220741 38.9899284702
-77.034307669 38.9899188402
-77.0333130238 38.9899044443
-77.0334804777 38.9898377358
-77.0340893412 38.9898049502
-77.03395911 38.9897436422
-77.0388071639 38.9897381706
-77.0330928229 38.9897305584
-77.0356896961 38.9897167329
-77.0362261788 38.9896721575
-77.0365983976 38.9896070024
-77.0348216268 38.9895994375
-77.0356899734 38.9895789073
-77.036928268 38.9895687039
-77.0328704324 38.9895618974
-77.0372701438 38.9895330131
-77.0335321608 38.9895322527
-77.0343698075 38.9895202989
-77.0350945636 38.9895022475
-77.0376264451 38.9894926323
-77.0391662328 38.9894827583
-77.037950661 38.9894591072
-77.0382756833 38.9894231486
-77.0364228456 38.9894054536
-77.0385835068 38.9893871948
-77.0354564711 38.9893598087
-77.0345174755 38.9893584681
-77.03889872 38.9893564625
-77.0392069989 38.9893101475
-77.0356884509 38.9893047881
-77.0325500057 38.9893056135
-77.0370481554 38.9892676118
-77.0375663844 38.9892001552
-77.0347210929 38.9891318514
-77.0340436553 38.9891049989
-77.0383588465 38.9890982854
-77.0362277267 38.9890843716
-77.0322549888 38.9890796793
-77.0332925516 38.9890745241
-77.0345711151 38.9890510922
-77.0356914297 38.9890298567
-77.0369358957 38.9889192099
-77.0329958337 38.9889172349
-77.0349108623 38.9889141567
-77.0371878652 38.9889094012
-77.0342561532 38.9888856141
-77.0375376968 38.988863798
-77.0319264856 38.9888209637
-77.0379585036 38.9887971816
-77.0364289986 38.9887974878
-77.0368863147 38.9887968941
-77.0371905753 38.9887941853
-77.0338469125 38.9887670951
-77.0383025569 38.9887403177
-77.0327462004 38.988737321
-77.0364242223 38.9887117312
-77.0320239679 38.9887043708
-77.0334705952 38.9887036055
-77.0351111295 38.9886868196
-77.038661498 38.9886807455
-77.0338779118 38.9886616
-77.0389239615 38.9886550751
-77.0333194799 38.9886537431
-77.0316744232 38.9886226715
-77.0386290139 38.9885893229
-77.0389488637 38.9885585169
-77.0324922921 38.988545517
-77.0372689218 38.9885211216
-77.0330315447 38.9885150984
-77.0362304343 38.9885073051
-77.0356923082 38.9884793649
-77.0353822468 38.9884200049
-77.0347153181 38.9884141693
-77.0313761776 38.988391331
-77.0344851437 38.9883792855
-77.0381158237 38.9883562688
-77.0327779859 38.9883301412
-77.0352036294 38.9883088975
-77.0384405975 38.9882969786
-77.0369753855 38.9882792544
-77.0374835942 38.9882666613
-77.0321223375 38.9882524021
-77.0364261642 38.9882204229
-77.0337846694 38.9882197744
-77.0389629606 38.9882061831
-77.033615321 38.9881766739
-77.0357213578 38.9881744282
-77.0360708589 38.9881650425
-77.0378001471 38.9881586411
-77.031078165 38.9881604401
-77.032525577 38.9881327517
-77.0348961577 38.9881144124
-77.0377573992 38.9880817248
-77.0381827198 38.9880469051
-77.0370081583 38.9880419678
-77.0350032358 38.9880413238
-77.0311986164 38.9880418601
-77.0345628788 38.9880148806
-77.0356942612 38.9880002177
-77.0308592448 38.987987
-77.0342284721 38.9879685866
-77.0385508803 38.9879666113
-77.0322814829 38.9879418453
-77.036230951 38.9879344729
-77.0338698187 38.9879052733
-77.0388567194 38.9879020113
-77.0316257233 38.9878643737
-77.0306529133 38.9878283296
-77.0335792497 38.9878069874
-77.0356965475 38.9877255567
-77.0319977862 38.9877205916
-77.035090568 38.9877176327
-77.0304959982 38.9877027062
-77.0314457003 38.9876903837
-77.0332917715 38.9876522185
-77.0347684108 38.987627872
-77.0364267633 38.9875862449
-77.0325645656 38.987573241
-77.0344434159 38.9875401832
-77.0317090174 38.9875103286
-77.0340950321 38.9874663279
-77.0330404065 38.9874637479
-77.0300495453 38.9874449167
-77.0366225632 38.9874422325
-77.0361825647 38.9874336315
-77.0358170184 38.9874330234
-77.0369507031 38.9874249236
-77.0323591577 38.9874209692
-77.0301229412 38.9874131889
-77.0319588489 38.9873754077
-77.0373653825 38.9873543477
-77.0579945399 38.9825462712
-77.0579038539 38.9824418208
-77.0582632837 38.9823329131
-77.0585344487 38.9821186523
-77.0587931571 38.9819161078
-77.0584052468 38.9819135096
-77.058225036 38.981712626
-77.059055902 38.981711759
-77.0580261123 38.9814910326
-77.0581590426 38.981458627
-77.0594087246 38.9814366494
-77.0596464394 38.9812541119
-77.0582045783 38.9812527665
-77.0580792058 38.9812116613
-77.0598712362 38.9810827508
-77.0583336946 38.9810735286
-77.05825018 38.9809869112
-77.0597772048 38.9809812762
-77.0585174219 38.9809202971
-77.0601158647 38.9808897592
-77.0584443742 38.9808324314
-77.0586775156 38.9807996868
-77.0604745608 38.9806094186
-77.0589660869 38.9805685709
-77.0608133032 38.9803472838
-77.0592678127 38.9803366368
-77.0578519141 38.9801640275
-77.0610685439 38.9801535641
-77.0580189998 38.9801266507
-77.0543533945 38.9853993909
-77.0547250431 38.9850932986
-77.0537938177 38.9850672465
-77.0547005729 38.9849414315
-77.0534653827 38.9848252562
-77.0550837793 38.9848101822
-77.0552348933 38.9847003008
-77.054792111 38.9846549274
-77.0545982069 38.9845038603
-77.0554733038 38.9844939899
-77.0530969989 38.9844067222
-77.0543654645 38.984276241
-77.0558115192 38.9842487154
-77.0560352899 38.9840697052
-77.0528678068 38.9840415519
-77.0530384061 38.9839951634
-77.0554188518 38.9839334344
-77.0562607968 38.9838983508
-77.0540063671 38.9837786133
-77.0552795348 38.9837746854
-77.0540996821 38.9837024507
-77.0565707317 38.9836559703
-77.055163329 38.9836509674
-77.0527261579 38.9836253371
-77.0538617908 38.9835286119
-77.0550347295 38.9834696926
-77.0568204532 38.9834590197
-77.0565353282 38.983402316
-77.0538220444 38.9833190089
-77.0526639446 38.983308456
-77.0571281978 38.983224566
-77.054904348 38.9832217576
-77.056182015 38.9830817036
-77.0526120416 38.9830426469
-77.0574006479 38.9830210271
-77.0562929964 38.9830194935
-77.0537543429 38.9829239396
-77.0548116593 38.9829098465
-77.0525800181 38.9828142128
-77.0576918783 38.9827792833
-77.0571220229 38.9827206493
-77.0561322784 38.9826522156
-77.0547872475 38.982532954
-77.0537785032 38.9825159463
-77.0525265901 38.982514083
-77.0569723224 38.9824241717
-77.0560103036 38.9822366348
-77.053875636 38.9821485464
-77.0548610395 38.9821370983
-77.0524482864 38.9821298275
-77.0568947433 38.9821100929
-77.0552180233 38.9818465052
-77.0540024549 38.9818148234
-77.0559685259 38.9817991256
-77.0556455789 38.9817764889
-77.0523863765 38.9817512397
-77.0537373933 38.9817217104
-77.0542167817 38.9816662688
-77.0533852989 38.9816135027
-77.0569241222 38.9816117438
-77.0529089973 38.9814741818
-77.0542071451 38.9814393561
-77.052559018 38.9814137143
-77.0530550547 38.9813984466
-77.0560091717 38.9813840974
-77.052310851 38.9813761712
-77.0527093372 38.9813259967
-77.0569844547 38.9812868779
-77.0524553915 38.9812772863
-77.0558660348 38.9812062535
-77.0555242853 38.9811927237
-77.0548232598 38.9811863883
-77.0543475022 38.9811551717
-77.0549578842 38.9811048007
-77.0522559207 38.9810704567
-77.0570338867 38.9810422806
-77.0545490127 38.9810030191
-77.0560700361 38.9809967147
-77.0543993691 38.9809135471
-77.0542212774 38.9809008381
-77.0559536204 38.9808956982
-77.0539295618 38.9808118816
-77.0570759283 38.9807931828
-77.0521974204 38.9807746528
-77.0535819761 38.9807082667
-77.0559861287 38.9807002943
-77.0531311976 38.9805842489
-77.0528309764 38.9805387133
-77.0571206101 38.9805265175
-77.052398843 38.9804981905
-77.0555240853 38.980491794
-77.0521576071 38.9804648778
-77.0553208066 38.9804430658
-77.0562998458 38.9804407969
-77.0560170723 38.9804232766
-77.0566536771 38.9804127906
-77.0555699266 38.9803728637
-77.0549511998 38.9803690122
-77.0547377871 38.9803482132
-77.0570903381 38.9803400621
-77.0549069638 38.9803258836
-77.057479551 38.9802513206
-77.0550680101 38.9802368967
-77.0560817476 38.9801865095
-77.0469712376 38.9873255715
-77.0468642284 38.9873076881
-77.042370908 38.9872920163
-77.0434431865 38.9872869386
-77.0458533375 38.9872855682
-77.0400685517 38.9872750815
-77.0397618653 38.9872623945
-77.0474739679 38.9872454657
-77.0470823195 38.9872186894
-77.0416434643 38.9872121945
-77.04035659 38.9871727393
-77.0443937325 38.9871593858
-77.0471165457 38.9871362505
-77.043194589 38.9871362333
-77.047301548 38.9871051876
-77.0433206098 38.9871016852
-77.0408212194 38.987061687
-77.0406494587 38.9870413882
-77.0423117753 38.9870371053
-77.0470689212 38.9870299728
-77.0397501899 38.9870239511
-77.0413190067 38.9870074629
-77.0408574089 38.9869687096
-77.0411254133 38.9869565447
-77.0453777976 38.9869290195
-77.0467485195 38.9868723675
-77.0445546793 38.9868656569
-77.0428903712 38.9868144819
-77.0422401816 38.9867891352
-77.0429860119 38.9867407596
-77.0397774942 38.9867260403
-77.0396778669 38.9866939148
-77.0465256071 38.9866473412
-77.0427243718 38.9865853737
-77.0421816413 38.9865585461
-77.045101006 38.9865514213
-77.0463447037 38.9864131996
-77.0397686593 38.9864067923
-77.0417121216 38.9863904411
-77.0427526083 38.9863233145
-77.0453284479 38.9862837895
-77.0415060054 38.9862388161
-77.0460779591 38.9862272854
-77.0444076881 38.9862165811
-77.0394155179 38.9860784725
-77.0457844572 38.9860708379
-77.0412218455 38.986052897
-77.039705414 38.9860029757
-77.0455282699 38.9859650914
-77.040950188 38.9859286791
-77.0439430431 38.9859101171
-77.0400219234 38.9858414406
-77.0406681569 38.9858277054
-77.0403366326 38.9857647627
-77.0399672772 38.9857485846
-77.0435573154 38.9857363128
-77.0432168197 38.9857286019
-77.0406878286 38.9857134744
-77.0448925667 38.985655905
-77.0432311951 38.9856426582
-77.0427866268 38.9855031043
-77.0403601415 38.9854958594
-77.0446620165 38.9853835849
-77.0401626268 38.9852368512
-77.0444596251 38.9851026057
-77.0395634954 38.9850526573
-77.0393672498 38.9849942602
-77.0442145108 38.9849762233
-77.0428590218 38.9849714131
-77.0399652235 38.9849681137
-77.0435104359 38.984949733
-77.0438212546 38.9849403385
-77.0397207371 38.9849179312
-77.0395949472 38.9847410525
-77.0397242836 38.9846544397
-77.0395668489 38.984440548
-77.0394282477 38.9842618718
-77.0392703523 38.9840467186
-77.0399605222 38.983582832
-77.0396475812 38.9832944954
-77.0394108538 38.9830718922
-77.0393409933 38.9830111103
-77.0353919587 38.9872910032
-77.0327802631 38.9872587042
-77.0362337224 38.9872560639
-77.0377164458 38.9872517216
-77.0313946029 38.9872468332
-77.0323317906 38.9787478652
-77.0358449663 38.9787463907
-77.0340684697 38.9787458407
-77.0354584597 38.9787450672
-77.0348941078 38.9787448767
-77.0344729791 38.9787448214
-77.035316852 38.9787442993
-77.0333066518 38.9787442585
-77.0328495154 38.9787442978
-77.0326013852 38.978744097
-77.0314311343 38.9787442372
-77.0318496085 38.9787439438
-77.0305148995 38.9787442997
-77.0311473424 38.9787434123
-77.0300810754 38.9787436013
-77.0336773458 38.9787423507
-77.0324880102 38.9786499025
-77.0323463496 38.9785321141
-77.0353830994 38.9785166415
-77.0333125352 38.9784921166
-77.0324088739 38.9784718318
-77.0327088953 38.9783808553
-77.0318533576 38.9783528957
-77.0300146562 38.9783298706
-77.031711048 38.9783288824
-77.0314297968 38.9783284178
-77.0310672976 38.9783272535
-77.0303671132 38.9783272573
-77.0362523777 38.9783248603
-77.0307203786 38.978326084
-77.0353263134 38.9782742473
-77.0333155454 38.978265649
-77.0328402868 38.9782526314
-77.0347678414 38.9782306256
-77.0343114815 38.9782307604
-77.0328185109 38.9780809407
-77.0330725043 38.9780372693
-77.0352156259 38.9780192578
-77.0364512974 38.9780114924
-77.0331035349 38.9780066326
-77.0333415011 38.9779951245
-77.0313801184 38.9779468427
-77.0305840335 38.9779466032
-77.0327375476 38.9779456598
-77.0316764858 38.9779455016
-77.031028931 38.9779452248
-77.0301618701 38.9779449112
-77.0319693908 38.9779440707
-77.0332723029 38.9778478597
-77.0309112826 38.9778354457
-77.0308480389 38.9778351021
-77.0307836411 38.9778347587
-77.0307192435 38.9778345955
-77.0313960823 38.9777701871
-77.0310395871 38.9777687509
-77.0351208595 38.9777521022
-77.0332106114 38.9777114026
-77.031969853 38.9776882369
-77.0324756845 38.9776877372
-77.0329083469 38.9776858146
-77.0362556288 38.9776830232
-77.030932092 38.9776524831
-77.0308600775 38.9776522319
-77.0307910637 38.9776519798
-77.0307223959 38.9776514574
-77.0350015808 38.9776248517
-77.0307875743 38.9775891934
-77.0335908018 38.9775459931
-77.0302672761 38.9774920404
-77.0300451109 38.9774775944
-77.0301673267 38.9774763919
-77.0304036801 38.977474529
-77.0307758678 38.97747263
-77.0351806131 38.9774624698
-77.0337250748 38.9774165963
-77.036450724 38.9773420011
-77.0317638064 38.9773306664
-77.0348837119 38.9773119411
-77.0339565913 38.9771947467
-77.0308050534 38.9771768822
-77.0362566783 38.9770239809
-77.0351028398 38.9770166759
-77.0341759961 38.9769882142
-77.0317619141 38.9769691668
-77.0340539726 38.9769071757
-77.0343825945 38.9767920445
-77.0352646311 38.9767658382
-77.0344188152 38.976757172
-77.036452585 38.9766935882
-77.0310780914 38.9766143362
-77.0353861734 38.9765731154
-77.0346359103 38.9765530715
-77.0345063889 38.9764786118
-77.0362586596 38.9763817836
-77.0348571563 38.9763438347
-77.0349181777 38.9762865241
-77.0333593382 38.9761604136
-77.0356580791 38.9761309089
-77.0308955376 38.976124427
-77.0360277075 38.97610278
-77.034941727 38.9760647345
-77.0364560552 38.9760324732
-77.0352004427 38.9760193455
-77.0319050547 38.9760197505
-77.0352862613 38.975933201
-77.0333588757 38.9759120568
-77.0336701102 38.9758862041
-77.0353595102 38.9758665179
-77.0350548387 38.9758600336
-77.0352085122 38.9757679234
-77.0313486815 38.9757438888
-77.0340318352 38.9757420578
-77.0344283649 38.9757418516
-77.0314011897 38.9757420731
-77.0318121431 38.9757374579
-77.0362596991 38.9757030131
-77.0332916063 38.9756896628
-77.0347043785 38.9756720463
-77.0353912495 38.9756401315
-77.0327153673 38.975635776
-77.0337440752 38.9756226019
-77.0356832968 38.9755581579
-77.0332915106 38.9754849057
-77.0348552318 38.975476703
-77.0322188322 38.9872306645
-77.0323303004 38.9871635226
-77.035075979 38.9871561554
-77.0380688932 38.9871489138
-77.0383357064 38.9870659511
-77.031158251 38.9870620479
-77.0325393871 38.9870324852
-77.0318575823 38.9870271779
-77.0356907712 38.9870241793
-77.0364279523 38.9869770193
-77.0346071477 38.98695325
-77.0385846062 38.9869416461
-77.0371681227 38.9869092248
-77.0343875744 38.9868716103
-77.0321977559 38.9868219678
-77.0308290694 38.9868053111
-77.0329576845 38.9867943712
-77.0332583399 38.9867517673
-77.0356988284 38.9867491562
-77.0388253861 38.9867450072
-77.0371478368 38.9867425794
-77.0339095444 38.9867341945
-77.0362334379 38.9866966541
-77.0336457804 38.9866832842
-77.0325981948 38.9866537637
-77.0339600541 38.9866393234
-77.0306101541 38.9866322308
-77.0351127376 38.9865633141
-77.0326607081 38.9865545658
-77.0330933021 38.9865379592
-77.0357597678 38.9865121315
-77.0333304788 38.9865049218
-77.0307651069 38.9864951752
-77.0308120751 38.986475525
-77.0390208769 38.9864711826
-77.0312116618 38.9864667711
-77.0322827743 38.9864613457
-77.036059131 38.9864304252
-77.0371444237 38.9863949536
-77.0307238573 38.9863933933
-77.0358226095 38.9863862676
-77.0364308752 38.9863729277
-77.0318912184 38.9863610116
-77.0343303038 38.9863488807
-77.0311802136 38.9863446282
-77.0356079033 38.9863428235
-77.0351915382 38.9862634971
-77.0314936605 38.9862579753
-77.031104668 38.9862075433
-77.0347914485 38.9861843445
-77.0391260811 38.9861506353
-77.0387528074 38.9861488679
-77.0301960442 38.9861458049
-77.030523718 38.9861286944
-77.0343772787 38.9861060956
-77.0383973984 38.9860994399
-77.0327001987 38.9860870286
-77.0333515182 38.9860814398
-77.0371463231 38.9860530913
-77.0362342553 38.9860344602
-77.0308410768 38.9860134862
-77.0338689173 38.9860091353
-77.0379117722 38.9860074443
-77.0322344327 38.9859959048
-77.0356755656 38.9859320284
-77.0374400015 38.9859226489
-77.0318389671 38.9859222358
-77.0333359709 38.9859084866
-77.030189816 38.9858842981
-77.0306661543 38.9858752561
-77.0371426498 38.985870496
-77.0329956768 38.9858370579
-77.0313425039 38.9858367919
-77.0368182846 38.9858075411
-77.0327191045 38.9857850681
-77.0350465638 38.9857842137
-77.0305628002 38.9857532219
-77.0325258728 38.9857470172
-77.0364684115 38.9857437825
-77.0370040787 38.9857432539
-77.0362357143 38.9857260186
-77.0382469163 38.9857200633
-77.0387165569 38.9857089188
-77.0345383201 38.9856892381
-77.0321436806 38.9856710936
-77.0341889084 38.985619347
-77.0384233362 38.9856120871
-77.038876586 38.9856002267
-77.0317390984 38.9855968863
-77.0386763279 38.9855935369
-77.033350471 38.9855704042
-77.0313404175 38.9855544751
-77.0309687571 38.9855388097
-77.0303999474 38.9854964402
-77.0371492505 38.9854694483
-77.0300952199 38.9854538201
-77.0354449424 38.9854438534
-77.0352888799 38.9854149842
-77.0351456291 38.9853858408
-77.033347958 38.9853797011
-77.038645855 38.9853773499
-77.0384579389 38.9853548012
-77.0327576823 38.9853422136
-77.0347626298 38.985313259
-77.0362372336 38.9853092081
-77.0333471085 38.9852910605
-77.0323832291 38.9852749364
-77.034368548 38.9852346436
-77.0384601681 38.9852081467
-77.0319868434 38.9852000071
-77.0371462229 38.9851968607
-77.0339195224 38.9851457736
-77.0316010846 38.9851418288
-77.0330815485 38.9850884511
-77.0335471443 38.985073545
-77.0307717645 38.9850736776
-77.0376289409 38.9850395131
-77.0364318074 38.9850358384
-77.0355316465 38.9850282782
-77.0304096723 38.9850248577
-77.037603192 38.9850198835
-77.0326641548 38.985009116
-77.0387462899 38.9849885221
-77.0330079717 38.9849707345
-77.0384972027 38.9849663541
-77.0391781571 38.9849295546
-77.0385593907 38.9849237248
-77.0389656654 38.9849210678
-77.0326031603 38.9848934675
-77.037151025 38.9848881477
-77.0321051995 38.9848004603
-77.0390826328 38.9847974361
-77.03083361 38.9847623374
-77.0355308205 38.9847605543
-77.0362387966 38.984751419
-77.0317209439 38.9847439936
-77.038667209 38.9847417232
-77.0312999953 38.9847092452
-77.0324693047 38.9847077554
-77.0391228474 38.9846759018
-77.0371516014 38.9846654645
-77.0308164849 38.9846627111
-77.0304516186 38.9845994789
-77.035528189 38.9845756165
-77.0329227198 38.984564398
-77.0302186793 38.9845427876
-77.0323544908 38.9845151916
-77.0364341645 38.9844539971
-77.033482886 38.9844014606
-77.0371474131 38.9843804459
-77.0328082479 38.9843648982
-77.0316841866 38.984362866
-77.031259779 38.9843311812
-77.0309050856 38.9843019988
-77.0375557052 38.9842694244
-77.0305602003 38.984266507
-77.0303327094 38.984263053
-77.0362415372 38.9842396615
-77.0369645157 38.9842367327
-77.0322080126 38.9842336352
-77.0367073364 38.9841836653
-77.0371502729 38.9841098382
-77.0358977561 38.9841095988
-77.0351466145 38.984107755
-77.0347903187 38.9841070508
-77.0344441798 38.9841067929
-77.0340357134 38.9841027687
-77.0337570942 38.9841024892
-77.0334915122 38.9840916656
-77.0331804569 38.9840837369
-77.0328835879 38.9840535532
-77.0391007745 38.9839941675
-77.0334839638 38.983993298
-77.0320977875 38.9839759405
-77.0316791512 38.9839403821
-77.036242757 38.9839148248
-77.0313022963 38.9839042705
-77.0309207096 38.983868159
-77.0371515253 38.9838555359
-77.0305046113 38.9838269206
-77.0301601913 38.9837939497
-77.0313913468 38.9837863291
-77.0380874036 38.9837744311
-77.0340582884 38.9837630623
-77.0319912657 38.9837386932
-77.0349499822 38.9837187491
-77.0354798606 38.9837129144
-77.0353059254 38.9837105348
-77.0346187104 38.9836698429
-77.0342617234 38.9836673357
-77.0324884436 38.9836499153
-77.0334832203 38.9836392753
-77.0388236755 38.9836060957
-77.0364370768 38.9836038008
-77.0371513863 38.9835889828
-77.0313593942 38.9835650959
-77.0311445984 38.983554974
-77.0307485954 38.9835394045
-77.0383444223 38.9835301344
-77.0303809826 38.9835175205
